,session,text,audio,speaker_id
1796,F04-Session2-headMic-0072,NIGHT AFTER NIGHT THEY RECEIVED ANNOYING PHONE CALLS,/content/downloads/Torgo/F04/Session2/wav_headMic/0072.wav,F04
1797,F04-Session2-headMic-0073,AND,/content/downloads/Torgo/F04/Session2/wav_headMic/0073.wav,F04
1798,F04-Session2-headMic-0074,SPARK,/content/downloads/Torgo/F04/Session2/wav_headMic/0074.wav,F04
1799,F04-Session2-headMic-0075,HEM,/content/downloads/Torgo/F04/Session2/wav_headMic/0075.wav,F04
1800,F04-Session2-headMic-0076,SEEDS,/content/downloads/Torgo/F04/Session2/wav_headMic/0076.wav,F04
1801,F04-Session2-headMic-0077,SIGN,/content/downloads/Torgo/F04/Session2/wav_headMic/0077.wav,F04
1802,F04-Session2-headMic-0078,NOVEMBER,/content/downloads/Torgo/F04/Session2/wav_headMic/0078.wav,F04
1803,F04-Session2-headMic-0079,ALFALFA IS HEALTHY FOR YOU,/content/downloads/Torgo/F04/Session2/wav_headMic/0079.wav,F04
1804,F04-Session2-headMic-0080,MUSH,/content/downloads/Torgo/F04/Session2/wav_headMic/0080.wav,F04
1805,F04-Session2-headMic-0081,OSCAR,/content/downloads/Torgo/F04/Session2/wav_headMic/0081.wav,F04
1806,F04-Session2-headMic-0082,SELL,/content/downloads/Torgo/F04/Session2/wav_headMic/0082.wav,F04
1807,F04-Session2-headMic-0083,THE MISGUIDED SOULS HAVE LOST THEIR WAY,/content/downloads/Torgo/F04/Session2/wav_headMic/0083.wav,F04
1808,F04-Session2-headMic-0084,FIVE,/content/downloads/Torgo/F04/Session2/wav_headMic/0084.wav,F04
1809,F04-Session2-headMic-0085,IF YOU ARE LOSING WATER REPLACE IT IMMEDIATELY,/content/downloads/Torgo/F04/Session2/wav_headMic/0085.wav,F04
1810,F04-Session2-headMic-0086,HILL,/content/downloads/Torgo/F04/Session2/wav_headMic/0086.wav,F04
1811,F04-Session2-headMic-0087,FITTING,/content/downloads/Torgo/F04/Session2/wav_headMic/0087.wav,F04
1812,F04-Session2-headMic-0088,SWING YOUR ARM AS HIGH AS YOU CAN,/content/downloads/Torgo/F04/Session2/wav_headMic/0088.wav,F04
1813,F04-Session2-headMic-0089,PIT,/content/downloads/Torgo/F04/Session2/wav_headMic/0089.wav,F04
1814,F04-Session2-headMic-0090,ZERO,/content/downloads/Torgo/F04/Session2/wav_headMic/0090.wav,F04
1815,F04-Session2-headMic-0091,MUCH,/content/downloads/Torgo/F04/Session2/wav_headMic/0091.wav,F04
1816,F04-Session2-headMic-0092,FAT,/content/downloads/Torgo/F04/Session2/wav_headMic/0092.wav,F04
1817,F04-Session2-headMic-0093,THOUGHT,/content/downloads/Torgo/F04/Session2/wav_headMic/0093.wav,F04
1818,F04-Session2-headMic-0094,DARN,/content/downloads/Torgo/F04/Session2/wav_headMic/0094.wav,F04
1819,F04-Session2-headMic-0095,GOLF,/content/downloads/Torgo/F04/Session2/wav_headMic/0095.wav,F04
1820,F04-Session2-headMic-0096,I EXPECT WE'LL BOUNCE BACK THIS WEEK,/content/downloads/Torgo/F04/Session2/wav_headMic/0096.wav,F04
1821,F04-Session2-headMic-0097,SPIT,/content/downloads/Torgo/F04/Session2/wav_headMic/0097.wav,F04
1822,F04-Session2-headMic-0098,MITTEN,/content/downloads/Torgo/F04/Session2/wav_headMic/0098.wav,F04
1823,F04-Session2-headMic-0099,DARK,/content/downloads/Torgo/F04/Session2/wav_headMic/0099.wav,F04
1824,F04-Session2-headMic-0100,SIX,/content/downloads/Torgo/F04/Session2/wav_headMic/0100.wav,F04
1825,F04-Session2-headMic-0101,WHEN ALL ELSE FAILS USE FORCE,/content/downloads/Torgo/F04/Session2/wav_headMic/0101.wav,F04
1826,F04-Session2-headMic-0102,BROUGHT,/content/downloads/Torgo/F04/Session2/wav_headMic/0102.wav,F04
1827,F04-Session2-headMic-0103,ALIMONY HARMS A DIVORCED MAN'S WEALTH,/content/downloads/Torgo/F04/Session2/wav_headMic/0103.wav,F04
1828,F04-Session2-headMic-0104,PIT,/content/downloads/Torgo/F04/Session2/wav_headMic/0104.wav,F04
1829,F04-Session2-headMic-0105,HAT,/content/downloads/Torgo/F04/Session2/wav_headMic/0105.wav,F04
1830,F04-Session2-headMic-0106,SEED,/content/downloads/Torgo/F04/Session2/wav_headMic/0106.wav,F04
1831,F04-Session2-headMic-0107,SERGEANT,/content/downloads/Torgo/F04/Session2/wav_headMic/0107.wav,F04
1832,F04-Session2-headMic-0108,CARL LIVES IN A LOVELY HOME,/content/downloads/Torgo/F04/Session2/wav_headMic/0108.wav,F04
1833,F04-Session2-headMic-0109,CARL LIVES IN A LIVELY HOME,/content/downloads/Torgo/F04/Session2/wav_headMic/0109.wav,F04
1834,F04-Session2-headMic-0110,DART,/content/downloads/Torgo/F04/Session2/wav_headMic/0110.wav,F04
1835,F04-Session2-headMic-0111,HUM,/content/downloads/Torgo/F04/Session2/wav_headMic/0111.wav,F04
1836,F04-Session2-headMic-0112,PITTING,/content/downloads/Torgo/F04/Session2/wav_headMic/0112.wav,F04
1837,F04-Session2-headMic-0113,SIDE,/content/downloads/Torgo/F04/Session2/wav_headMic/0113.wav,F04
1838,F04-Session2-headMic-0114,REEK,/content/downloads/Torgo/F04/Session2/wav_headMic/0114.wav,F04
1839,F04-Session2-headMic-0115,IT ALSO PROVIDES FOR FUNDS TO CLEAR SLUMS AND HELP COLLEGES BUILD DORMITORIES,/content/downloads/Torgo/F04/Session2/wav_headMic/0115.wav,F04
1840,F04-Session2-headMic-0116,PART,/content/downloads/Torgo/F04/Session2/wav_headMic/0116.wav,F04
1841,F04-Session2-headMic-0117,BLOAT,/content/downloads/Torgo/F04/Session2/wav_headMic/0117.wav,F04
1842,F04-Session2-headMic-0118,IT WAS A GOOD WIN FOR US,/content/downloads/Torgo/F04/Session2/wav_headMic/0118.wav,F04
1843,F04-Session2-headMic-0119,NOTHING HAS BEEN DONE YET TO TAKE ADVANTAGE OF THE ENABLING LEGISLATION,/content/downloads/Torgo/F04/Session2/wav_headMic/0119.wav,F04
1844,F04-Session2-headMic-0120,ALUMINUM SILVERWARE CAN OFTEN BE FLIMSY,/content/downloads/Torgo/F04/Session2/wav_headMic/0120.wav,F04
1845,F04-Session2-headMic-0121,SHY,/content/downloads/Torgo/F04/Session2/wav_headMic/0121.wav,F04
1846,F04-Session2-headMic-0122,LAIR,/content/downloads/Torgo/F04/Session2/wav_headMic/0122.wav,F04
1847,F04-Session2-headMic-0123,CAKE,/content/downloads/Torgo/F04/Session2/wav_headMic/0123.wav,F04
1848,F04-Session2-headMic-0124,HITTING,/content/downloads/Torgo/F04/Session2/wav_headMic/0124.wav,F04
1849,F04-Session2-headMic-0125,CITY,/content/downloads/Torgo/F04/Session2/wav_headMic/0125.wav,F04
1850,F04-Session2-headMic-0126,THIS IS A PERIOD OF TRANSITION FOR ME,/content/downloads/Torgo/F04/Session2/wav_headMic/0126.wav,F04
1851,F04-Session2-headMic-0127,THERE IS A TREEHOUSE UP ABOVE,/content/downloads/Torgo/F04/Session2/wav_headMic/0127.wav,F04
1852,F04-Session2-headMic-0128,THE DOLPHINS SWAM AROUND OUR BOAT,/content/downloads/Torgo/F04/Session2/wav_headMic/0128.wav,F04
1853,F04-Session2-headMic-0130,PAPA,/content/downloads/Torgo/F04/Session2/wav_headMic/0130.wav,F04
1854,F04-Session2-headMic-0131,BRAN,/content/downloads/Torgo/F04/Session2/wav_headMic/0131.wav,F04
1855,F04-Session2-headMic-0132,BRAWN,/content/downloads/Torgo/F04/Session2/wav_headMic/0132.wav,F04
1856,F04-Session2-headMic-0133,PRETTY,/content/downloads/Torgo/F04/Session2/wav_headMic/0133.wav,F04
1857,F04-Session2-headMic-0134,WITTY,/content/downloads/Torgo/F04/Session2/wav_headMic/0134.wav,F04
1858,F04-Session2-headMic-0135,TELL,/content/downloads/Torgo/F04/Session2/wav_headMic/0135.wav,F04
1859,F04-Session2-headMic-0136,NINE,/content/downloads/Torgo/F04/Session2/wav_headMic/0136.wav,F04
1860,F04-Session2-headMic-0137,WRITTEN,/content/downloads/Torgo/F04/Session2/wav_headMic/0137.wav,F04
1861,F04-Session2-headMic-0138,HOTEL,/content/downloads/Torgo/F04/Session2/wav_headMic/0138.wav,F04
1862,F04-Session2-headMic-0139,CART,/content/downloads/Torgo/F04/Session2/wav_headMic/0139.wav,F04
1863,F04-Session2-headMic-0140,THE BOX CONTAINED THREE SWEATERS,/content/downloads/Torgo/F04/Session2/wav_headMic/0140.wav,F04
1864,F04-Session2-headMic-0141,BITTEN,/content/downloads/Torgo/F04/Session2/wav_headMic/0141.wav,F04
1865,F04-Session2-headMic-0142,LICK,/content/downloads/Torgo/F04/Session2/wav_headMic/0142.wav,F04
1866,F04-Session2-headMic-0143,THIS IS NOT A PROGRAM OF SOCIALIZED MEDICINE,/content/downloads/Torgo/F04/Session2/wav_headMic/0143.wav,F04
1867,F04-Session2-headMic-0144,THIS IS NOT A PROGRAM OF SOCIALIZED MEDICINE,/content/downloads/Torgo/F04/Session2/wav_headMic/0144.wav,F04
1868,F04-Session2-headMic-0145,LEAGUE,/content/downloads/Torgo/F04/Session2/wav_headMic/0145.wav,F04
1869,F04-Session2-headMic-0146,AT,/content/downloads/Torgo/F04/Session2/wav_headMic/0146.wav,F04
1870,F04-Session2-headMic-0147,IT EVENTUALLY BECAME A RATHER PROUD CLAIM,/content/downloads/Torgo/F04/Session2/wav_headMic/0147.wav,F04
1871,F04-Session2-headMic-0148,THE LITTLE SCHOOLHOUSE STOOD EMPTY,/content/downloads/Torgo/F04/Session2/wav_headMic/0148.wav,F04
1872,F04-Session2-headMic-0149,STUDENTS WATCHED AS HE GOT OUT,/content/downloads/Torgo/F04/Session2/wav_headMic/0149.wav,F04
1873,F04-Session2-headMic-0150,TAKE,/content/downloads/Torgo/F04/Session2/wav_headMic/0150.wav,F04
1874,F04-Session2-headMic-0151,KITTEN,/content/downloads/Torgo/F04/Session2/wav_headMic/0151.wav,F04
1875,F04-Session2-headMic-0152,SITTING,/content/downloads/Torgo/F04/Session2/wav_headMic/0152.wav,F04
1876,F04-Session2-headMic-0153,NO,/content/downloads/Torgo/F04/Session2/wav_headMic/0153.wav,F04
1877,F04-Session2-headMic-0154,RICH,/content/downloads/Torgo/F04/Session2/wav_headMic/0154.wav,F04
1878,F04-Session2-headMic-0155,SEVEN,/content/downloads/Torgo/F04/Session2/wav_headMic/0155.wav,F04
1879,F04-Session2-headMic-0156,LEAK,/content/downloads/Torgo/F04/Session2/wav_headMic/0156.wav,F04
1880,F04-Session2-headMic-0157,BOTH INJURIES WERE TO THE SAME LEG,/content/downloads/Torgo/F04/Session2/wav_headMic/0157.wav,F04
1881,F04-Session2-headMic-0158,HARK,/content/downloads/Torgo/F04/Session2/wav_headMic/0158.wav,F04
1882,F04-Session2-headMic-0159,THE JOB PROVIDES MANY BENEFITS,/content/downloads/Torgo/F04/Session2/wav_headMic/0159.wav,F04
1883,F04-Session2-headMic-0160,HIM,/content/downloads/Torgo/F04/Session2/wav_headMic/0160.wav,F04
1884,F04-Session2-headMic-0162,THE MUSEUM HIRES MUSICIANS EVERY EVENING,/content/downloads/Torgo/F04/Session2/wav_headMic/0162.wav,F04
1885,F04-Session2-headMic-0163,EIGHT,/content/downloads/Torgo/F04/Session2/wav_headMic/0163.wav,F04
1886,F04-Session2-headMic-0164,ECHO,/content/downloads/Torgo/F04/Session2/wav_headMic/0164.wav,F04
1887,F04-Session2-headMic-0166,TOP,/content/downloads/Torgo/F04/Session2/wav_headMic/0166.wav,F04
1888,F04-Session2-headMic-0167,QUEBEC,/content/downloads/Torgo/F04/Session2/wav_headMic/0167.wav,F04
1889,F04-Session2-headMic-0168,MIKE,/content/downloads/Torgo/F04/Session2/wav_headMic/0168.wav,F04
1890,F04-Session2-headMic-0169,LIMA,/content/downloads/Torgo/F04/Session2/wav_headMic/0169.wav,F04
1891,F04-Session2-headMic-0170,SHE WORE WARM FLEECY WOOLEN OVERALLS,/content/downloads/Torgo/F04/Session2/wav_headMic/0170.wav,F04
1892,F04-Session2-headMic-0171,VAT,/content/downloads/Torgo/F04/Session2/wav_headMic/0171.wav,F04
1893,F04-Session2-headMic-0172,BEFORE THURSDAY'S EXAM REVIEW EVERY FORMULA,/content/downloads/Torgo/F04/Session2/wav_headMic/0172.wav,F04
1894,F04-Session2-headMic-0173,YES,/content/downloads/Torgo/F04/Session2/wav_headMic/0173.wav,F04
1895,F04-Session2-headMic-0174,BLOW,/content/downloads/Torgo/F04/Session2/wav_headMic/0174.wav,F04
1896,F04-Session2-headMic-0175,SIGH,/content/downloads/Torgo/F04/Session2/wav_headMic/0175.wav,F04
1897,F04-Session2-headMic-0176,I HAVE HAD MY BELL RUNG,/content/downloads/Torgo/F04/Session2/wav_headMic/0176.wav,F04
1898,F04-Session2-headMic-0177,DAY AFTER DAY SOME NEW EPISODE IS REPORTED,/content/downloads/Torgo/F04/Session2/wav_headMic/0177.wav,F04
1899,F04-Session2-headMic-0178,HEART,/content/downloads/Torgo/F04/Session2/wav_headMic/0178.wav,F04
1900,F04-Session2-headMic-0179,KILO,/content/downloads/Torgo/F04/Session2/wav_headMic/0179.wav,F04
1901,F04-Session2-headMic-0180,KILO,/content/downloads/Torgo/F04/Session2/wav_headMic/0180.wav,F04
1902,F04-Session2-headMic-0181,KNITTING,/content/downloads/Torgo/F04/Session2/wav_headMic/0181.wav,F04
1903,F04-Session2-headMic-0182,FOXTROT,/content/downloads/Torgo/F04/Session2/wav_headMic/0182.wav,F04
1904,F04-Session2-headMic-0183,HE FURTHER PROPOSED GRANTS OF AN UNSPECIFIED SUM FOR EXPERIMENTAL HOSPITALS,/content/downloads/Torgo/F04/Session2/wav_headMic/0183.wav,F04
1905,F04-Session2-headMic-0184,LEAK,/content/downloads/Torgo/F04/Session2/wav_headMic/0184.wav,F04
1906,F04-Session2-headMic-0185,SPAIN,/content/downloads/Torgo/F04/Session2/wav_headMic/0185.wav,F04
1907,F04-Session2-headMic-0186,FILL,/content/downloads/Torgo/F04/Session2/wav_headMic/0186.wav,F04
1908,F04-Session2-headMic-0187,FAT,/content/downloads/Torgo/F04/Session2/wav_headMic/0187.wav,F04
1909,F04-Session2-headMic-0188,FAT,/content/downloads/Torgo/F04/Session2/wav_headMic/0188.wav,F04
1910,F04-Session2-headMic-0189,LOYAL,/content/downloads/Torgo/F04/Session2/wav_headMic/0189.wav,F04
1911,F04-Session2-headMic-0190,BARN,/content/downloads/Torgo/F04/Session2/wav_headMic/0190.wav,F04
1912,F04-Session2-headMic-0191,BITE,/content/downloads/Torgo/F04/Session2/wav_headMic/0191.wav,F04
1913,F04-Session2-headMic-0192,BIT,/content/downloads/Torgo/F04/Session2/wav_headMic/0192.wav,F04
1914,F04-Session2-headMic-0193,A ROLL OF WIRE LAY NEAR THE WALL,/content/downloads/Torgo/F04/Session2/wav_headMic/0193.wav,F04
1915,F04-Session2-headMic-0194,THORN,/content/downloads/Torgo/F04/Session2/wav_headMic/0194.wav,F04
1916,F04-Session2-headMic-0195,THORN,/content/downloads/Torgo/F04/Session2/wav_headMic/0195.wav,F04
1917,F04-Session2-headMic-0196,LEAK,/content/downloads/Torgo/F04/Session2/wav_headMic/0196.wav,F04
1918,F04-Session2-headMic-0197,AT,/content/downloads/Torgo/F04/Session2/wav_headMic/0197.wav,F04
1919,F04-Session2-headMic-0198,HARM,/content/downloads/Torgo/F04/Session2/wav_headMic/0198.wav,F04
1920,F04-Session2-headMic-0199,HARP,/content/downloads/Torgo/F04/Session2/wav_headMic/0199.wav,F04
1921,F04-Session2-headMic-0200,HE WRAPPED THE PACKAGE HASTILY,/content/downloads/Torgo/F04/Session2/wav_headMic/0200.wav,F04
1922,F04-Session2-headMic-0201,CHOP,/content/downloads/Torgo/F04/Session2/wav_headMic/0201.wav,F04
1923,F04-Session2-headMic-0202,START,/content/downloads/Torgo/F04/Session2/wav_headMic/0202.wav,F04
1924,F04-Session2-headMic-0203,WE RODE HORSEBACK TO THE FARM,/content/downloads/Torgo/F04/Session2/wav_headMic/0203.wav,F04
1925,F04-Session2-headMic-0204,JULIET,/content/downloads/Torgo/F04/Session2/wav_headMic/0204.wav,F04
1926,F04-Session2-headMic-0205,PARK,/content/downloads/Torgo/F04/Session2/wav_headMic/0205.wav,F04
1927,F04-Session2-headMic-0206,THE BOOKS ARE VERY EXPENSIVE,/content/downloads/Torgo/F04/Session2/wav_headMic/0206.wav,F04
1928,F04-Session2-headMic-0207,DID DAD DO ACADEMIC BIDDING,/content/downloads/Torgo/F04/Session2/wav_headMic/0207.wav,F04
1929,F04-Session2-headMic-0208,A GOOD ATTITUDE IS UNBEATABLE,/content/downloads/Torgo/F04/Session2/wav_headMic/0208.wav,F04
1930,F04-Session2-headMic-0209,DREAD,/content/downloads/Torgo/F04/Session2/wav_headMic/0209.wav,F04
1931,F04-Session2-headMic-0210,SHELL,/content/downloads/Torgo/F04/Session2/wav_headMic/0210.wav,F04
1932,F04-Session2-headMic-0211,SIN,/content/downloads/Torgo/F04/Session2/wav_headMic/0211.wav,F04
1933,F04-Session2-headMic-0212,KNOT,/content/downloads/Torgo/F04/Session2/wav_headMic/0212.wav,F04
1934,F04-Session2-headMic-0213,TICKER,/content/downloads/Torgo/F04/Session2/wav_headMic/0213.wav,F04
1935,F04-Session2-headMic-0214,THE PROSPECT OF CUTTING BACK SPENDING IS AN UNPLEASANT ONE FOR ANY GOVERNOR,/content/downloads/Torgo/F04/Session2/wav_headMic/0214.wav,F04
1936,F04-Session2-headMic-0215,EACH ONE VOLUNTEERED TO JUMP FIRST,/content/downloads/Torgo/F04/Session2/wav_headMic/0215.wav,F04
1937,F04-Session2-headMic-0216,UNIFORM,/content/downloads/Torgo/F04/Session2/wav_headMic/0216.wav,F04
1938,F04-Session2-headMic-0217,THE HOTEL OWNER SHRUGGED,/content/downloads/Torgo/F04/Session2/wav_headMic/0217.wav,F04
1939,F04-Session2-headMic-0218,TIN,/content/downloads/Torgo/F04/Session2/wav_headMic/0218.wav,F04
1940,F04-Session2-headMic-0219,WICKED,/content/downloads/Torgo/F04/Session2/wav_headMic/0219.wav,F04
1941,F04-Session2-headMic-0220,THE PAIR OF SHOES WAS NEW,/content/downloads/Torgo/F04/Session2/wav_headMic/0220.wav,F04
1942,F04-Session2-headMic-0221,NO,/content/downloads/Torgo/F04/Session2/wav_headMic/0221.wav,F04
1943,F04-Session2-headMic-0222,ZIP,/content/downloads/Torgo/F04/Session2/wav_headMic/0222.wav,F04
1944,F04-Session2-headMic-0223,HE REALLY CRUCIFIED HIM HE NAILED IT FOR A YARD LOSS,/content/downloads/Torgo/F04/Session2/wav_headMic/0223.wav,F04
1945,F04-Session2-headMic-0224,SHEET,/content/downloads/Torgo/F04/Session2/wav_headMic/0224.wav,F04
1946,F04-Session2-headMic-0225,TWO,/content/downloads/Torgo/F04/Session2/wav_headMic/0225.wav,F04
1947,F04-Session2-headMic-0226,SLICKER,/content/downloads/Torgo/F04/Session2/wav_headMic/0226.wav,F04
1948,F04-Session2-headMic-0227,PEOPLE WHO VALUE THEMSELVES ARE LIFE'S WINNERS,/content/downloads/Torgo/F04/Session2/wav_headMic/0227.wav,F04
1949,F04-Session2-headMic-0228,THE OWNERS REGULARLY LOOK FOR PLUMBING LEAKS,/content/downloads/Torgo/F04/Session2/wav_headMic/0228.wav,F04
1950,F04-Session2-headMic-0229,NEST,/content/downloads/Torgo/F04/Session2/wav_headMic/0229.wav,F04
1951,F04-Session2-headMic-0230,AND,/content/downloads/Torgo/F04/Session2/wav_headMic/0230.wav,F04
1952,F04-Session2-headMic-0231,SIP,/content/downloads/Torgo/F04/Session2/wav_headMic/0231.wav,F04
1953,F04-Session2-headMic-0232,X-RAY,/content/downloads/Torgo/F04/Session2/wav_headMic/0232.wav,F04
1954,F04-Session2-headMic-0233,LOCK,/content/downloads/Torgo/F04/Session2/wav_headMic/0233.wav,F04
1955,F04-Session2-headMic-0234,SAND,/content/downloads/Torgo/F04/Session2/wav_headMic/0234.wav,F04
1956,F04-Session2-headMic-0235,HIM,/content/downloads/Torgo/F04/Session2/wav_headMic/0235.wav,F04
1957,F04-Session2-headMic-0236,HIM,/content/downloads/Torgo/F04/Session2/wav_headMic/0236.wav,F04
1958,F04-Session2-headMic-0237,BITTER,/content/downloads/Torgo/F04/Session2/wav_headMic/0237.wav,F04
1959,F04-Session2-headMic-0238,HAM,/content/downloads/Torgo/F04/Session2/wav_headMic/0238.wav,F04
1960,F04-Session2-headMic-0239,KNOT,/content/downloads/Torgo/F04/Session2/wav_headMic/0239.wav,F04
1961,F04-Session2-headMic-0240,RIGHT,/content/downloads/Torgo/F04/Session2/wav_headMic/0240.wav,F04
1962,F04-Session2-headMic-0241,I'M WILLING TO EXPERIMENT FOR THE FIRST TIME,/content/downloads/Torgo/F04/Session2/wav_headMic/0241.wav,F04
1963,F04-Session2-headMic-0242,WITCH,/content/downloads/Torgo/F04/Session2/wav_headMic/0242.wav,F04
1964,F04-Session2-headMic-0243,ALTHOUGH ALWAYS ALONE WE SURVIVE,/content/downloads/Torgo/F04/Session2/wav_headMic/0243.wav,F04
1965,F04-Session2-headMic-0244,WE HAVE AN EXCELLENT TEAM,/content/downloads/Torgo/F04/Session2/wav_headMic/0244.wav,F04
1966,F04-Session2-headMic-0245,NUT,/content/downloads/Torgo/F04/Session2/wav_headMic/0245.wav,F04
1967,F04-Session2-headMic-0246,SELL,/content/downloads/Torgo/F04/Session2/wav_headMic/0246.wav,F04
1968,F04-Session2-headMic-0247,PLEASE OPEN THE WINDOW QUICKLY,/content/downloads/Torgo/F04/Session2/wav_headMic/0247.wav,F04
1969,F04-Session2-headMic-0248,HE IS DEFINITELY A NOTCH ABOVE US,/content/downloads/Torgo/F04/Session2/wav_headMic/0248.wav,F04
1970,F04-Session2-headMic-0249,SIN,/content/downloads/Torgo/F04/Session2/wav_headMic/0249.wav,F04
1971,F04-Session2-headMic-0250,VICTOR,/content/downloads/Torgo/F04/Session2/wav_headMic/0250.wav,F04
1972,M01-Session1-arrayMic-0005,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0005.wav,M01
1973,M01-Session1-arrayMic-0006,TRAIT,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0006.wav,M01
1974,M01-Session1-arrayMic-0007,TROUBLE,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0007.wav,M01
1975,M01-Session1-arrayMic-0008,FEE,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0008.wav,M01
1976,M01-Session1-arrayMic-0009,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0009.wav,M01
1977,M01-Session1-arrayMic-0010,RAID,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0010.wav,M01
1978,M01-Session1-arrayMic-0011,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0011.wav,M01
1979,M01-Session1-arrayMic-0012,A LONG FLOWING BEARD CLINGS TO HIS CHIN,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0012.wav,M01
1980,M01-Session1-arrayMic-0013,A LONG FLOWING BEARD CLINGS TO HIS CHIN,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0013.wav,M01
1981,M01-Session1-arrayMic-0014,FAIR,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0014.wav,M01
1982,M01-Session1-arrayMic-0015,TIP,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0015.wav,M01
1983,M01-Session1-arrayMic-0016,BIT,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0016.wav,M01
1984,M01-Session1-arrayMic-0017,BUBBLE,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0017.wav,M01
1985,M01-Session1-arrayMic-0018,WELL HE IS NEARLY NINETY-THREE YEARS OLD,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0018.wav,M01
1986,M01-Session1-arrayMic-0019,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0019.wav,M01
1987,M01-Session1-arrayMic-0020,HORN,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0020.wav,M01
1988,M01-Session1-arrayMic-0021,BAT,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0021.wav,M01
1989,M01-Session1-arrayMic-0022,BEAT,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0022.wav,M01
1990,M01-Session1-arrayMic-0023,I WILL LEAD YOU,/content/downloads/Torgo/M01/Session1/wav_arrayMic/0023.wav,M01
